HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,NumNRSelected
3PMR2DOWPSHWXV9IVIK1KEAG3T745C,31EUONYN20JKM2W9AVNOQU68P6RVO8,A2I4PRZ9IZMKON,2021-10-04T20:57:57,MONDAY,1633395477000,1633395843000,366.0,6.1,317.338,0.0," how to do a double crochet stitch"," "," Crafts &amp; Hobbies"," clueweb09-en0001-72-05393",true," clueweb09-en0000-24-11753",true," nr-clueweb09-en0000-12-14909",false," clueweb09-en0006-33-10569",false," clueweb09-en0006-50-29064",true," clueweb09-en0004-99-09353",false," clueweb09-en0000-54-28005",false," clueweb09-en0007-08-25760",false," clueweb09-en0000-54-27916",false," clueweb09-en0003-09-27552",false," random-clueweb09-en0009-06-35915",false," clueweb09-en0000-24-26580",false," nr-clueweb09-en0006-31-01901",false,3,0
3PMR2DOWPSHWXV9IVIK1KEAG3T745C,308Q0PEVBDTCT9839Z5NEFLPM589IA,A2RMJNF6IPI42F,2021-10-04T20:47:10,MONDAY,1633394830000,1633395904000,1074.0,17.9,9.49,0.0," fall haircuts"," "," Style"," clueweb09-en0001-10-30838",false," clueweb09-en0001-10-30832",true," clueweb09-en0000-48-22658",false," clueweb09-en0005-55-17571",false," clueweb09-en0001-22-07719",false," clueweb09-en0005-55-17468",false," nr-clueweb09-en0010-71-16077",false," clueweb09-en0003-98-11959",false," random-clueweb09-enwp03-08-12100",false," clueweb09-en0002-74-03414",false," clueweb09-en0007-53-26208",false," clueweb09-en0008-53-27275",true," nr-clueweb09-en0004-34-15833",false,2,0
3KTZHH2OOMVVO3HQZKR0IS17RAT8MD,3DZQRBDBSQVF8LMJX2YRR4OQVBZS33,A110KENBXU7SUJ,2021-10-04T20:42:27,MONDAY,1633394547000,1633394747000,200.0,3.3333333333333335,8.092,0.0," VCR"," "," Technology"," clueweb09-en0005-86-27803",false," clueweb09-en0001-03-30531",true," ",false," clueweb09-en0002-81-26082",false," clueweb09-en0000-67-17944",false," clueweb09-en0011-96-37453",false," clueweb09-en0001-74-37712",false," clueweb09-en0002-81-26280",false," random-clueweb09-en0000-87-03924",false," clueweb09-en0001-30-24024",true," clueweb09-en0011-51-34910",false," clueweb09-en0001-43-18510",false," ",false,2,0
3KTZHH2OOMVVO3HQZKR0IS17RAT8MD,3YT88D1N0DEHK29BSTPP0IXGEHN3KY,A1YSYI926BBOHW,2021-10-04T20:45:49,MONDAY,1633394749000,1633394812000,63.0,1.05,41.42,0.0," what is the biggest company in the world?"," "," Economy &amp; Finance"," clueweb09-en0004-83-10007",false," random-clueweb09-en0002-82-08074",false," clueweb09-en0010-94-11730",false," clueweb09-en0008-17-35268",false," clueweb09-en0003-45-00488",false," nr-clueweb09-en0003-26-19401",false," clueweb09-en0008-29-27733",false," clueweb09-en0003-58-28323",false," clueweb09-en0002-11-22586",false," clueweb09-enwp01-32-03204",false," clueweb09-en0011-95-34455",false," clueweb09-en0011-14-40286",false," nr-clueweb09-en0008-42-07238",false,0,0
3KTZHH2OOMVVO3HQZKR0IS17RAT8MD,36NEMU28XKT91OB2NPD7KS0H1FCWM2,A12VDN3TJJCAQQ,2021-10-04T20:45:28,MONDAY,1633394728000,1633394822000,94.0,1.5666666666666667,26.632,0.0," Museums in Ohio"," "," Arts"," clueweb09-en0010-02-33210",true," clueweb09-en0010-80-27586",true," clueweb09-en0005-99-45329",true," nr-clueweb09-en0004-77-14137",false," clueweb09-en0011-03-23868",true," random-clueweb09-enwp03-08-12100",false," clueweb09-en0010-70-05137",true," clueweb09-en0004-92-37392",true," clueweb09-en0009-82-36405",false," clueweb09-en0006-09-10586",true," clueweb09-en0004-33-16514",false," clueweb09-en0004-20-30681",false," nr-clueweb09-en0010-05-06849",false,7,0
3KTZHH2OOMVVO3HQZKR0IS17RAT8MD,3HRMW88U1B6GTYAHUIKMDXRD0AXM0Q,A1SX8IVV82M0LW,2021-10-04T20:46:33,MONDAY,1633394793000,1633394844000,51.0,0.85,42.134,0.0," chris pratt new movie"," "," Entertainment"," clueweb09-en0008-03-04196",false," clueweb09-enwp00-57-08510",false," clueweb09-en0006-82-04678",false," clueweb09-en0011-72-31801",false," clueweb09-en0007-75-02419",false," random-clueweb09-en0007-49-03198",false," nr-clueweb09-en0003-09-06616",false," clueweb09-en0006-59-32261",true," clueweb09-en0006-82-04686",false," clueweb09-enwp01-40-16732",false," clueweb09-en0001-97-03169",false," clueweb09-en0004-54-00249",false," nr-clueweb09-en0001-66-29785",false,1,0
3KTZHH2OOMVVO3HQZKR0IS17RAT8MD,3YOH7BII0EN1WBBUC3VVJDPZ51FVKM,A2QX3YJXAAHHVV,2021-10-04T20:43:41,MONDAY,1633394621000,1633395070000,449.0,7.483333333333333,21.143,0.0," how much does the average American spend on shopping each month?"," "," Shopping"," random-clueweb09-en0005-94-21396",false," clueweb09-en0010-86-34481",true," clueweb09-en0000-77-20067",false," clueweb09-en0000-47-04863",false," clueweb09-en0005-70-09330",false," clueweb09-en0000-16-22092",false," clueweb09-en0003-29-13363",false," clueweb09-en0000-41-15286",false," nr-clueweb09-en0001-64-13075",false," clueweb09-en0000-10-16726",false," clueweb09-en0011-50-06059",false," clueweb09-en0007-96-28089",false," nr-clueweb09-en0004-37-02165",false,1,0
3KTZHH2OOMVVO3HQZKR0IS17RAT8MD,3BF51CHDT0QU1K963L49LSJHJO00HX,A2NAKIXS3DVGAA,2021-10-04T20:51:33,MONDAY,1633395093000,1633395130000,37.0,0.6166666666666667,9.977,0.0," Is spirituality a real word?"," "," Spirituality"," clueweb09-en0008-24-29258",false," nr-clueweb09-en0000-69-20674",false," clueweb09-en0003-39-23971",false," random-clueweb09-en0005-85-21121",false," clueweb09-en0002-06-03698",true," clueweb09-en0008-24-29252",false," clueweb09-en0007-68-34767",false," clueweb09-en0003-13-11442",false," clueweb09-en0011-67-07284",false," clueweb09-en0004-67-01182",false," clueweb09-en0008-83-17801",false," clueweb09-en0009-96-21850",false," nr-clueweb09-en0010-04-10399",false,1,0
3KTZHH2OOMVVO3HQZKR0IS17RAT8MD,3R9WASFE24W7P9OQCPT1O6AQLG5ZFP,A2I4PRZ9IZMKON,2021-10-04T20:52:39,MONDAY,1633395159000,1633395476000,317.0,5.283333333333333,252.415,0.0," Museums in Oregon"," "," Arts"," nr-clueweb09-en0004-77-14137",false," clueweb09-en0001-57-30060",true," random-clueweb09-en0006-26-18498",false," clueweb09-en0009-77-39636",true," clueweb09-enwp01-47-18370",true," clueweb09-en0010-02-35552",true," clueweb09-en0000-01-06266",false," clueweb09-en0002-47-11001",true," clueweb09-en0010-73-10641",true," clueweb09-en0010-26-16717",true," clueweb09-en0000-07-13223",true," clueweb09-en0008-57-18063",true," nr-clueweb09-en0005-06-34359",false,9,0
3KTZHH2OOMVVO3HQZKR0IS17RAT8MD,3ATTHHXXWF42U5Q1CFB1UI77T8ZXIH,A302KOFOYLD89A,2021-10-04T20:49:51,MONDAY,1633394991000,1633395519000,528.0,8.8,15.58,0.0," is helicopter parenting bad?"," "," Parenting"," clueweb09-en0011-58-35939",true," clueweb09-en0000-12-29590",false," clueweb09-en0006-52-11997",true," clueweb09-enwp00-94-12886",true," clueweb09-en0011-98-07707",true," clueweb09-en0005-23-14283",true," clueweb09-en0000-31-14389",false," nr-clueweb09-en0011-58-18547",false," clueweb09-en0000-31-14391",false," clueweb09-en0008-67-01242",false," clueweb09-enwp00-95-13616",true," random-clueweb09-en0004-13-04016",false," nr-clueweb09-en0003-16-28690",false,6,0
3KTZHH2OOMVVO3HQZKR0IS17RAT8MD,3LBXNTKX0WB9J4XY8L5OHP84AICX9Y,A1K581IY10MNC0,2021-10-04T20:54:41,MONDAY,1633395281000,1633395569000,288.0,4.8,136.389,0.0," Is the U.S. Economy in a recession now?"," "," Economy &amp; Finance"," clueweb09-en0008-22-06493",true," clueweb09-en0002-23-09349",true," nr-clueweb09-en0001-98-23884",false," clueweb09-en0008-25-04383",false," clueweb09-en0004-61-22896",false," clueweb09-en0005-39-11153",true," clueweb09-en0011-48-21896",true," clueweb09-en0004-15-08636",true," clueweb09-enwp02-14-05384",true," clueweb09-en0001-10-24794",true," random-clueweb09-en0011-47-15958",false," clueweb09-en0010-11-19815",true," nr-clueweb09-en0009-79-03307",false,8,0
3KTZHH2OOMVVO3HQZKR0IS17RAT8MD,38F71OA9GYC7Q2P7X037G4EH6CNMFV,A2RMJNF6IPI42F,2021-10-04T20:47:12,MONDAY,1633394832000,1633395974000,1142.0,19.033333333333335,18.749,0.0," babysitters"," "," Parenting"," clueweb09-enwp03-03-24267",false," clueweb09-en0000-97-18693",false," clueweb09-en0002-53-27824",false," clueweb09-en0004-51-19222",true," random-clueweb09-en0007-49-03198",false," clueweb09-en0007-05-27540",false," clueweb09-en0002-14-29709",false," clueweb09-en0004-51-19221",true," ",false," clueweb09-en0010-79-19794",false," clueweb09-en0007-17-10896",false," clueweb09-en0009-75-29135",false," ",false,2,0
311HQEI8SWWRNWBQ44POCU1LVU4Z7X,3LQ8PUHQFQ858FQM7BTFRWJD5IFIH8,A2QX3YJXAAHHVV,2021-10-04T20:43:37,MONDAY,1633394617000,1633394771000,154.0,2.566666666666667,26.84,0.0," What does lycopene from tomatoes do?"," "," Nature"," clueweb09-en0009-61-12922",true," clueweb09-en0010-28-39909",false," clueweb09-en0006-49-14842",false," clueweb09-en0006-43-06920",false," clueweb09-en0009-28-24011",true," nr-clueweb09-en0001-64-13075",false," clueweb09-en0000-62-30386",false," clueweb09-en0008-64-07793",true," clueweb09-en0010-59-04420",false," clueweb09-en0010-32-14174",false," clueweb09-en0001-08-26287",false," random-clueweb09-en0009-06-35915",false," nr-clueweb09-en0008-79-18707",false,3,0
311HQEI8SWWRNWBQ44POCU1LVU4Z7X,3R6BYFZZPCSIKEOBB75GRLUFDG7FX8,A2NAKIXS3DVGAA,2021-10-04T20:49:41,MONDAY,1633394981000,1633395001000,20.0,0.3333333333333333,7.566,0.0," Is science real?"," "," Science"," clueweb09-en0006-39-24578",false," nr-clueweb09-en0011-57-13961",false," clueweb09-en0009-33-00288",false," clueweb09-en0004-43-07463",false," clueweb09-en0003-23-24811",false," clueweb09-en0005-89-24385",false," clueweb09-en0004-07-20702",false," clueweb09-enwp01-32-15192",false," clueweb09-en0011-21-03468",false," random-clueweb09-en0006-35-27399",false," clueweb09-en0002-06-00915",false," clueweb09-en0005-32-00263",false," nr-clueweb09-en0010-04-10399",false,0,0
311HQEI8SWWRNWBQ44POCU1LVU4Z7X,3JRJSWSMQM1EY2H1W7EM2NKBUKRE3P,A1SX8IVV82M0LW,2021-10-04T20:46:41,MONDAY,1633394801000,1633395024000,223.0,3.716666666666667,8.261,0.0," steve jobs newest product"," "," Technology"," clueweb09-en0003-74-21008",false," clueweb09-en0003-21-03326",false," clueweb09-en0007-32-29548",false," nr-clueweb09-en0011-65-12955",false," clueweb09-en0009-75-06746",false," clueweb09-en0001-36-18487",false," clueweb09-en0005-06-07130",false," clueweb09-en0007-15-24706",false," random-clueweb09-en0000-87-03924",false," clueweb09-en0002-27-26901",false," clueweb09-en0003-26-06021",false," clueweb09-en0008-51-09513",false," nr-clueweb09-en0008-71-30899",false,0,0
311HQEI8SWWRNWBQ44POCU1LVU4Z7X,3HOSI13XH447OO5YT19E9EO2LLFDDT,A12VDN3TJJCAQQ,2021-10-04T20:50:21,MONDAY,1633395021000,1633395053000,32.0,0.5333333333333333,14.99,0.0," Bars near wooster ohio"," "," Food &amp; Drink"," clueweb09-en0002-15-13639",false," clueweb09-enwp03-27-22142",false," clueweb09-en0009-62-33096",false," clueweb09-en0000-86-15945",false," random-clueweb09-en0009-77-38942",false," clueweb09-en0004-19-11887",false," clueweb09-en0003-49-22893",false," clueweb09-en0002-84-14532",false," nr-clueweb09-en0004-90-08195",false," clueweb09-en0000-86-16070",false," clueweb09-enwp02-03-18415",false," clueweb09-en0002-14-26806",false," nr-clueweb09-en0001-29-09239",false,0,0
311HQEI8SWWRNWBQ44POCU1LVU4Z7X,3J2UYBXQQQSE4VPP72D5O1URAAJ601,A1YSYI926BBOHW,2021-10-04T20:45:52,MONDAY,1633394752000,1633395107000,355.0,5.916666666666667,324.824,0.0," what are some cheap hobbies for a 6 year old?"," "," Crafts &amp; Hobbies"," clueweb09-en0003-86-29282",false," clueweb09-en0008-42-14529",false," clueweb09-en0005-79-28507",false," nr-clueweb09-en0003-63-21231",false," clueweb09-en0001-23-29537",false," random-clueweb09-en0011-47-15958",false," clueweb09-en0000-72-27284",false," clueweb09-en0000-87-21490",false," clueweb09-en0009-73-12975",false," clueweb09-en0004-84-25087",false," clueweb09-en0007-15-16993",true," clueweb09-en0006-50-26746",false," nr-clueweb09-en0000-32-30193",false,1,0
311HQEI8SWWRNWBQ44POCU1LVU4Z7X,36W0OB37H1UR35FW7FH1RRM31VIZHN,A2I4PRZ9IZMKON,2021-10-04T20:52:42,MONDAY,1633395162000,1633395549000,387.0,6.45,339.381,0.0," Hiking in Colorado"," "," Nature"," clueweb09-en0008-63-35654",true," random-clueweb09-en0002-86-03239",false," nr-clueweb09-en0001-81-16900",false," clueweb09-en0002-92-00217",true," clueweb09-en0004-78-16597",false," clueweb09-en0010-57-31299",true," clueweb09-en0005-62-31562",true," clueweb09-en0003-29-03023",true," clueweb09-en0006-60-18097",true," clueweb09-en0008-16-10924",true," clueweb09-en0010-16-06645",true," clueweb09-en0002-15-27444",false," nr-clueweb09-en0003-67-03630",false,8,0
311HQEI8SWWRNWBQ44POCU1LVU4Z7X,3DZQRBDBSQVF8LMJX2YRR4OQVB0S34,A302KOFOYLD89A,2021-10-04T20:49:53,MONDAY,1633394993000,1633395615000,622.0,10.366666666666667,30.968,0.0," how can I train my dog sit?"," "," Pets"," clueweb09-en0006-99-22473",false," clueweb09-en0002-04-15972",true," clueweb09-en0011-14-41697",true," clueweb09-en0007-24-01817",false," clueweb09-en0007-58-05430",true," clueweb09-en0007-58-05442",true," nr-clueweb09-en0003-70-04449",false," clueweb09-en0000-77-14198",false," clueweb09-en0002-04-15952",false," clueweb09-en0007-95-17056",false," random-clueweb09-en0009-64-30845",false," clueweb09-en0002-27-35857",false," nr-clueweb09-en0008-15-19345",false,4,0
311HQEI8SWWRNWBQ44POCU1LVU4Z7X,3YW4XOSQKV1ZDV08Z3F8ICRHIO91U3,A1K581IY10MNC0,2021-10-04T20:59:41,MONDAY,1633395581000,1633395786000,205.0,3.4166666666666665,61.729,0.0," Top State Parks to Visit"," "," Nature"," clueweb09-en0003-58-27499",true," clueweb09-en0003-58-27501",true," nr-clueweb09-enwp01-26-02664",false," clueweb09-en0003-73-36189",true," clueweb09-en0004-68-08341",true," clueweb09-en0005-65-40107",true," clueweb09-en0000-64-25004",true," random-clueweb09-enwp00-42-07293",false," clueweb09-en0001-25-27113",true," clueweb09-en0002-67-26676",true," clueweb09-en0002-65-07384",true," clueweb09-en0002-23-14403",true," nr-clueweb09-en0011-77-18976",true,10,1
311HQEI8SWWRNWBQ44POCU1LVU4Z7X,3TDXMTX3CGAPBQ65BS2BU5UNW426IY,A39EZ7V9T25RZO,2021-10-04T20:59:24,MONDAY,1633395564000,1633395804000,240.0,4.0,12.426,0.0," fungi of new england"," "," Nature"," clueweb09-en0011-37-25373",false," random-clueweb09-en0003-33-30335",false," nr-clueweb09-en0003-82-18615",false," clueweb09-en0000-70-19455",false," clueweb09-en0011-91-13190",false," clueweb09-en0009-09-19861",false," clueweb09-en0006-58-34040",false," clueweb09-en0005-17-42697",false," clueweb09-en0005-62-01724",false," clueweb09-en0007-47-15506",true," clueweb09-en0003-42-15312",false," clueweb09-en0009-25-22129",false," nr-clueweb09-en0003-24-31451",false,1,0
311HQEI8SWWRNWBQ44POCU1LVU4Z7X,3QJOXOW4XO7FKOPB2PJ1YMTHUB8MED,A2RMJNF6IPI42F,2021-10-04T20:47:11,MONDAY,1633394831000,1633395931000,1100.0,18.333333333333332,9.476,0.0," pug breeder"," "," Pets"," clueweb09-en0005-04-31341",true," clueweb09-en0006-99-22088",true," clueweb09-en0005-51-06445",false," clueweb09-en0005-51-06443",false," random-clueweb09-en0006-26-18498",false," clueweb09-en0009-04-14152",false," clueweb09-en0001-11-19165",false," clueweb09-en0006-52-19392",false," nr-clueweb09-en0001-07-13816",false," clueweb09-en0006-99-22089",false," clueweb09-en0010-41-09235",false," clueweb09-en0006-47-26860",false," nr-clueweb09-en0000-60-09278",false,2,0
3RTFSSG7UCMM8MVNXB6RWVP49C5WLD,3SKEMFQBZ8L3LZFH4AKLRZ5RU3EK86,A110KENBXU7SUJ,2021-10-04T20:42:25,MONDAY,1633394545000,1633394705000,160.0,2.6666666666666665,7.451,0.0," game shows"," "," Entertainment"," clueweb09-en0001-00-19670",true," nr-clueweb09-en0007-32-02561",false," clueweb09-en0009-28-11460",false," clueweb09-en0007-07-33935",true," clueweb09-en0011-78-00574",false," clueweb09-en0009-80-30027",false," random-clueweb09-en0003-33-30335",false," clueweb09-en0011-58-19201",false," clueweb09-en0009-90-20845",false," clueweb09-en0009-28-11449",false," clueweb09-en0009-80-30019",false," clueweb09-en0007-07-33950",true," nr-clueweb09-en0006-75-08369",false,3,0
3RTFSSG7UCMM8MVNXB6RWVP49C5WLD,3BGYGHDBB20XI492ZN5GHC6UR31220,A1YSYI926BBOHW,2021-10-04T20:45:53,MONDAY,1633394753000,1633395054000,301.0,5.016666666666667,283.001,0.0," what were the deadliest wars ever?"," "," History"," clueweb09-en0006-43-15363",false," nr-clueweb09-en0004-31-01995",false," clueweb09-en0006-42-30105",false," clueweb09-en0010-23-28105",false," clueweb09-en0003-65-07410",false," clueweb09-en0005-44-12407",false," clueweb09-en0010-34-27205",false," random-clueweb09-en0002-63-12795",false," clueweb09-en0010-91-11017",false," clueweb09-en0000-38-10920",false," clueweb09-enwp00-42-21770",false," clueweb09-en0006-43-15386",false," nr-clueweb09-en0004-99-07436",false,0,0
3RTFSSG7UCMM8MVNXB6RWVP49C5WLD,3KB8R4ZV1JNHLBH5HVJGK93ZVSJBGU,A1SX8IVV82M0LW,2021-10-04T20:46:39,MONDAY,1633394799000,1633395088000,289.0,4.816666666666666,245.242,0.0," voltaire most famous works"," "," History"," clueweb09-enwp01-38-19433",false," clueweb09-enwp01-74-24736",false," random-clueweb09-en0008-31-37861",false," clueweb09-en0007-55-19464",false," clueweb09-en0001-48-08539",false," clueweb09-en0009-90-28873",false," clueweb09-en0010-70-36504",false," clueweb09-en0008-60-16408",false," nr-clueweb09-en0002-18-27277",false," clueweb09-en0010-89-30238",false," clueweb09-en0006-63-26144",true," clueweb09-en0011-85-30658",false," nr-clueweb09-en0003-67-03304",false,1,0
3RTFSSG7UCMM8MVNXB6RWVP49C5WLD,34V1S5K3GXHW0PD27YWYHCVKDEE69E,A2NAKIXS3DVGAA,2021-10-04T20:52:11,MONDAY,1633395131000,1633395162000,31.0,0.5166666666666667,8.309,0.0," Is education a real word?"," "," Education"," clueweb09-en0003-86-11491",false," clueweb09-en0005-12-33666",false," clueweb09-en0001-13-18921",false," clueweb09-en0000-31-16179",false," clueweb09-en0000-68-04816",false," clueweb09-en0001-43-19022",false," clueweb09-en0010-03-32213",false," nr-clueweb09-en0011-58-19014",false," clueweb09-en0007-87-09423",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0006-80-10472",false," clueweb09-en0005-93-02221",false," nr-clueweb09-en0010-04-10399",false,0,0
3RTFSSG7UCMM8MVNXB6RWVP49C5WLD,3MAOD8E57VQU861S9VOTZQ3OF7SNXM,A2QX3YJXAAHHVV,2021-10-04T20:43:44,MONDAY,1633394624000,1633395194000,570.0,9.5,25.583,0.0," What degrees have Masters?"," "," Education"," clueweb09-en0008-95-29159",false," clueweb09-en0010-24-16774",false," clueweb09-en0006-57-20614",false," clueweb09-en0006-04-02191",false," nr-clueweb09-en0000-19-01944",false," clueweb09-en0009-93-21799",false," clueweb09-en0009-54-20974",false," clueweb09-en0010-31-10644",false," clueweb09-en0001-17-15456",false," clueweb09-en0010-78-13290",true," random-clueweb09-en0008-13-05976",false," clueweb09-en0009-93-21792",false," nr-clueweb09-en0011-71-02959",false,1,0
3RTFSSG7UCMM8MVNXB6RWVP49C5WLD,3VZLGYJEYQQOPVFBCJZNUDAXPL1ZXG,A12VDN3TJJCAQQ,2021-10-04T20:53:31,MONDAY,1633395211000,1633395253000,42.0,0.7,18.06,0.0," North America Native fruits"," "," Nature"," random-clueweb09-en0006-35-27399",false," clueweb09-en0001-01-06912",false," clueweb09-en0005-88-03479",false," clueweb09-en0008-80-35847",true," clueweb09-en0004-91-03603",true," clueweb09-en0010-97-22087",false," clueweb09-en0003-11-12185",false," clueweb09-en0010-28-36609",false," clueweb09-en0008-97-13430",false," nr-clueweb09-en0006-21-25090",false," clueweb09-enwp02-06-04613",false," clueweb09-en0010-77-06228",false," nr-clueweb09-en0002-23-29101",false,2,0
3RTFSSG7UCMM8MVNXB6RWVP49C5WLD,3PMBY0YE2CJLG6M3HP913CNU90P9C9,A2I4PRZ9IZMKON,2021-10-04T20:52:38,MONDAY,1633395158000,1633395337000,179.0,2.9833333333333334,123.222,0.0," how to potty train a puppy"," "," Pets"," random-clueweb09-en0009-06-35915",false," clueweb09-en0002-80-35953",true," clueweb09-en0009-03-16997",false," clueweb09-en0009-03-16985",false," clueweb09-en0007-58-00279",true," clueweb09-en0004-74-23191",true," clueweb09-en0001-49-06004",true," clueweb09-en0007-24-01720",true," clueweb09-en0004-05-35655",true," clueweb09-en0008-77-30802",false," nr-clueweb09-en0001-91-05601",false," clueweb09-en0009-12-37838",true," nr-clueweb09-en0008-15-19345",false,7,0
3RTFSSG7UCMM8MVNXB6RWVP49C5WLD,384PI804XXHJRTNMEFG8P6QJSZGS09,A302KOFOYLD89A,2021-10-04T20:49:49,MONDAY,1633394989000,1633395363000,374.0,6.233333333333333,30.312,0.0," what can 3D printers do?"," "," Technology"," clueweb09-enwp00-14-05674",true," clueweb09-en0007-72-02132",true," nr-clueweb09-en0002-53-31607",false," clueweb09-en0010-39-04746",false," clueweb09-en0003-18-12082",false," clueweb09-en0006-87-03755",true," clueweb09-en0006-87-03750",false," random-clueweb09-en0000-87-03924",false," clueweb09-en0006-65-13612",false," clueweb09-en0011-82-33779",false," clueweb09-en0008-66-01809",false," clueweb09-en0000-41-05553",true," nr-clueweb09-en0005-32-06045",false,4,0
3RTFSSG7UCMM8MVNXB6RWVP49C5WLD,3OONKJ5DKHZ5DOY35EWOPIC1MEABOH,A2RMJNF6IPI42F,2021-10-04T20:47:03,MONDAY,1633394823000,1633395424000,601.0,10.016666666666667,21.586,0.0," quilt patterns"," "," Crafts &amp; Hobbies"," nr-clueweb09-en0000-66-10421",false," clueweb09-en0010-32-09204",true," clueweb09-en0001-97-12311",false," clueweb09-en0006-73-31620",false," clueweb09-en0011-29-25544",true," clueweb09-en0003-14-24942",false," clueweb09-en0009-64-06863",false," clueweb09-en0011-92-11069",true," clueweb09-en0007-85-10017",true," clueweb09-en0003-14-24586",false," clueweb09-en0010-32-09205",true," random-clueweb09-en0002-82-08074",false," nr-clueweb09-en0005-47-03140",false,5,0
3RTFSSG7UCMM8MVNXB6RWVP49C5WLD,3CCZ6YKWRCZ0HLDO2FMTP6HKHJ4952,A39EZ7V9T25RZO,2021-10-04T20:59:44,MONDAY,1633395584000,1633395946000,362.0,6.033333333333333,16.692,0.0," figure skating olympics team"," "," Sports"," clueweb09-en0003-65-11980",true," clueweb09-enwp00-06-03853",false," clueweb09-en0002-61-22269",true," clueweb09-en0008-91-36071",false," clueweb09-en0001-11-32910",false," clueweb09-enwp00-49-16650",false," nr-clueweb09-en0001-57-11476",false," clueweb09-en0008-91-36079",true," clueweb09-en0009-47-24456",true," clueweb09-en0001-11-33177",false," random-clueweb09-en0002-82-08074",false," clueweb09-en0001-84-36278",true," nr-clueweb09-en0001-80-26901",false,5,0
3OYHVNTV6XE3J743LP3G01Z3HA1OKQ,339ANSOTRAIWA5RUDWWC4OZ5XZJIKC,A12VDN3TJJCAQQ,2021-10-04T20:43:41,MONDAY,1633394621000,1633394708000,87.0,1.45,27.937,0.0," Spanaway washington restaurants"," "," Food &amp; Drink"," clueweb09-en0008-61-05707",true," nr-clueweb09-en0004-63-33119",false," clueweb09-en0009-85-13286",false," clueweb09-en0007-92-09617",false," random-clueweb09-en0000-21-15033",false," clueweb09-enwp03-06-04054",false," clueweb09-en0006-58-15080",false," clueweb09-en0009-50-31298",false," clueweb09-en0010-22-25470",false," clueweb09-en0009-05-17695",false," clueweb09-enwp01-68-22573",false," clueweb09-en0001-55-23807",false," nr-clueweb09-en0011-58-20546",false,1,0
3OYHVNTV6XE3J743LP3G01Z3HA1OKQ,3F6KKYWMNGHGA0WBIVNH5J0WZPGDNA,A110KENBXU7SUJ,2021-10-04T20:42:29,MONDAY,1633394549000,1633394793000,244.0,4.066666666666666,6.997,0.0," bicycle"," "," Health &amp; Wellness"," clueweb09-en0000-55-00038",false," clueweb09-en0002-49-14977",true," clueweb09-en0005-15-10851",false," clueweb09-en0003-64-15424",false," clueweb09-en0006-49-16441",true," ",false," clueweb09-en0011-63-22011",true," random-clueweb09-en0008-31-37861",false," clueweb09-en0011-36-16750",false," clueweb09-en0000-27-13797",false," clueweb09-en0002-02-28184",false," clueweb09-en0005-77-34228",false," ",false,3,0
3OYHVNTV6XE3J743LP3G01Z3HA1OKQ,3K2755HG5XJ4M8JUK744XERNXYVFD6,A2NAKIXS3DVGAA,2021-10-04T20:49:08,MONDAY,1633394948000,1633394980000,32.0,0.5333333333333333,17.193,0.0," When did people start to do recreational activities?"," "," Recreation"," clueweb09-en0002-63-18196",false," clueweb09-en0004-83-13072",false," clueweb09-en0004-14-22561",false," nr-clueweb09-en0003-24-31439",false," clueweb09-en0003-16-16137",false," clueweb09-en0009-23-33128",false," clueweb09-en0005-69-28183",false," clueweb09-en0006-81-28767",false," random-clueweb09-en0003-07-27095",false," clueweb09-en0006-90-19633",false," clueweb09-en0006-44-28137",false," clueweb09-en0008-45-00144",false," nr-clueweb09-en0002-77-02404",false,0,0
3OYHVNTV6XE3J743LP3G01Z3HA1OKQ,3LKC68YZ3FJX1RWE05SKCWPMWFRWOH,A1YSYI926BBOHW,2021-10-04T20:45:45,MONDAY,1633394745000,1633394988000,243.0,4.05,210.657,0.0," how much does college cost?"," "," Education"," clueweb09-en0008-90-01038",true," clueweb09-en0000-14-30088",true," clueweb09-en0009-09-01635",false," random-clueweb09-en0007-29-30662",false," clueweb09-en0000-40-29756",true," clueweb09-en0000-33-06608",true," clueweb09-en0011-48-23703",false," clueweb09-en0011-67-29790",false," clueweb09-en0002-31-25652",true," clueweb09-en0011-89-10325",true," nr-clueweb09-en0001-64-13075",false," clueweb09-en0006-76-12372",false," nr-clueweb09-en0000-37-06357",false,6,0
