queryNum,subQueryNum,query,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5
31_2,2," What is throat cancer?<br/><span>Is it treatable?</span>"," Skin cancer is usually a result of too much sun exposure. Skin cancer is the most common form of cancer. Many types of skin cancer are both preventable and treatable. There are 5 different types of skin cancer: Basal cell carcinoma is the most common form, accounting for 90% of all skin cancers. It starts in the basal cells, at the bottom of the outer skin layer. This skin cancer is caused by long-term exposure to sunlight.",MARCO_7165544,0," Here's what doctors often recommend, based on cancer stage: 1  Stage 0 throat cancers have not become invasive. They usually can be treated by removing the affected tissue. 2  Stage I or II throat cancers require surgery, radiation therapy or both.",MARCO_7364330,4," Many different chemotherapy drugs are available. Chemotherapy drugs can be used alone or in combination to treat a wide variety of cancers. Though chemotherapy is an effective way to treat many types of cancer, chemotherapy treatment also carries a risk of side effects.hemotherapy drugs can be used alone or in combination to treat a wide variety of cancers. Though chemotherapy is an effective way to treat many types of cancer, chemotherapy treatment also carries a risk of side effects.",MARCO_7635344,1," Early Stage Cancer of the Throat. Early stage cancers of the throat are small, localized, and highly curable when treated with surgery andor radiation therapy. Early stage disease includes stage I, II, and some stage III cancers. Stage I cancer is no more than 2 centimeters in size (about 1 inch) and has not spread to lymph nodes in the area.",MARCO_7672901,3," Surgery for early-stage throat cancer. Throat cancer that is confined to the surface of the throat or the vocal cords may be treated surgically using endoscopy. Your doctor may insert a hollow endoscope into your throat or voice box and then pass special surgical tools or a laser through the scope.",MARCO_7972825,3
31_2,2," What is throat cancer?<br/><span>Is it treatable?</span>"," Almond Roca holiday treats Almond Roca holiday treats; Candy And Chocolate Mixes holiday treats Candy And Chocolate Mixes holiday treats; Candy And Chocolate Mixes chocolate candy Candy And Chocolate Mixes chocolate candy; Candy Bars holiday treats Candy Bars holiday treats; Christmas food gifts & baskets Christmas food gifts & baskets",MARCO_8140038,0," Oropharyngeal cancers (cancers of the middle part of the throat, including the soft palate, the base of the tongue, and the tonsils): About 70% of oropharyngeal cancers are caused by HPV. In the United States, more than half of cancers diagnosed in the oropharynx are linked to HPV type 16 . Rarer cancers: HPV causes about 65% of vaginal cancers, 50% of vulvar cancers, and 35% of penile cancers . Most of these are caused by HPV type 16. High-risk HPV types cause approximately 5% of all cancers worldwide .",MARCO_8168665,0," Throat cancers may be cured when detected early. If the cancer has spread (metastasized) to surrounding tissues or lymph nodes in the neck, about half of patients can be cured. If the cancer has spread to parts of the body outside the head and neck, the cancer is not curable. Treatment is aimed at prolonging and improving quality of life.",MARCO_8509630,4," Types of throat cancer. Throat cancer is a general term that applies to cancer that develops in the throat (pharyngeal cancer) or in the voice box (laryngeal cancer). The throat and the voice box are closely connected, with the voice box located just below the throat. Though most throat cancers involve the same types of cells, specific terms are used to differentiate the part of the throat where cancer originated. 1  Nasopharyngeal cancer begins in the nasopharynx  the part of your throat just behind your nose.",MARCO_8610842,0," treated; treated like starscream; treat em like a mushroom; Treatened; treat food; treatful; treat girlie; Treather; treat her like a prostitute; Treat Her Right; Treat Hung; Treatin; treating; treatin some tricks; treatise",MARCO_928716,0
31_3,3," What is throat cancer?<br/>Is it treatable?<br/><span>Tell me about lung cancer.</span>"," Chest X-Ray. If your doctor thinks you have lung cancer, chances are you will have a chest X-ray to confirm the diagnosis. On a chest X-ray of someone with lung cancer, there is usually a visible mass or nodule. This mass will look like a white spot on your lungs, while the lung itself will appear black.However, an X-ray may not be able to detect all forms of cancer or smaller lesions.n a chest X-ray of someone with lung cancer, there is usually a visible mass or nodule. This mass will look like a white spot on your lungs, while the lung itself will appear black. However, an X-ray may not be able to detect all forms of cancer or smaller lesions.",MARCO_1058730,3," Lung cancer is a type of cancer that begins in the lungs. Your lungs are two spongy organs in your chest that take in oxygen when you inhale and release carbon dioxide when you exhale. Lung cancer is the leading cause of cancer deaths in the United States, among both men and women.",MARCO_1227211,3," Smoking, including secondhand smoke, is the leading cause of lung cancer. Other cancers. Not only does smoking increase the risk of lung and oral cancer, it also increases the risk of other respiratory system cancers including cancer of the nose, sinuses, voice box, and throat.moking, including secondhand smoke, is the leading cause of lung cancer. Other cancers. Not only does smoking increase the risk of lung and oral cancer, it also increases the risk of other respiratory system cancers including cancer of the nose, sinuses, voice box, and throat.",MARCO_1331560,2," Uranium Miners were exposed to radon gas, a radioactive material thought to cause lung cancer. Uranium Miners were exposed to mining dust, thought to cause lung disease. NIOSH made the study to find if uranium miners have an increased risk for lung cancer and other lung disease when compared to the U.S. general public.ranium Miners were exposed to mining dust, thought to cause lung disease. NIOSH made the study to find if uranium miners have an increased risk for lung cancer and other lung disease when compared to the U.S. general public.",MARCO_1581379,2," Each lung has sections called lobes. Two tubes called bronchi lead from the trachea (windpipe) to the lungs.The two main types of lung cancer are non-small cell lung cancer and small cell lung cancer.The types are based on the way the cells look under a microscope. Non-small cell lung cancer is much more common than small cell lung cancer.Tobacco smoking is the most common cause of lung cancer.Lung cancer is the leading cause of death from cancer in the U.S. and the number of deaths from lung cancer in women is increasing. For most patients with lung cancer, current treatments do not cure the cancer.ach lung has sections called lobes. Two tubes called bronchi lead from the trachea (windpipe) to the lungs.The two main types of lung cancer are non-small cell lung cancer and small cell lung cancer.",MARCO_1826637,3
31_3,3," What is throat cancer?<br/>Is it treatable?<br/><span>Tell me about lung cancer.</span>"," 1 Smokeless tobacco products are a major source of cancer-causing nitrosamines and a known cause of human cancer. 2  They increase the risk of developing cancer of the mouth and throat, esophagus (swallowing tube), and pancreas. Tobacco use accounts for at least 30% of all cancer deaths, causing 87% of lung cancer deaths in men, and 70% of lung cancer deaths in women. ( 2 Source: Cancer Facts & Figures 2014).",MARCO_1960907,2," Cancer that starts in another part of the body and spreads to the lung is called lung metastasis. It is not treated in the same way as primary lung cancer. Find out more about lung metastasis. A rare type of cancer called pleural mesothelioma is often mistakenly called a lung cancer. But pleural mesothelioma starts in the pleura covering the lung and is very different from cancer that starts in the lung.",MARCO_2002921,2," Lung cancer is the most common cancer all around the world. According to the American Lung Association, there were 1.8 million new cases in 2012, as well as 1.6 million deaths from lung cancer. The most common type is non-small cell lung cancer (NSCLC), accounting for 80 to 85 percent of all cases, according to the Lung Cancer Alliance. Small-cell lung cancer (SCLC) represents about 15 to 20 percent of lung cancers. At the time of diagnosis, two out of three people with SCLC are already in the extensive stage. Anyone can get lung cancer, but smoking or exposure to secondhand smoke is linked to about 90 percent of lung cancer cases.",MARCO_2571708,4," Numerous cancers are associated with cigar smoking: 1  oral cancer, including cancers of the lip, tongue, mouth. 2  throat cancer. 3  esophageal cancer.  lung cancer  the risk is less than that of cigarette smokers, because most people do not inhale cigar smoke.",MARCO_262381,2," 1 Non-small cell lung cancer is a disease in which malignant (cancer) cells form in the tissues of the lung. 2  There are several types of non-small cell lung cancer. 3  Smoking increases the risk of non-small cell lung cancer. 4  Signs of non-small cell lung cancer include a cough that doesn't go away and shortness of breath. There are several types of non-small cell lung cancer. 2  Smoking increases the risk of non-small cell lung cancer. 3  Signs of non-small cell lung cancer include a cough that doesn't go away and shortness of breath. 4  Tests that examine the lungs are used to detect (find), diagnose, and stage non-small cell lung cancer.",MARCO_2916598,3
31_3,3," What is throat cancer?<br/>Is it treatable?<br/><span>Tell me about lung cancer.</span>"," Lung carcinoid tumors (also known as lung carcinoids) are a type of lung cancer, which is a cancer that starts in the lungs. Cancer starts when cells begin to grow out of control. Cells in nearly any part of the body can become cancer, and can spread to other areas of the body.ot much is known about what causes lung carcinoid tumors. Researchers have learned a lot about how certain risk factors like cancer-causing chemicals or radiation can cause changes in lung cells that lead to carcinomas, the more common type of lung cancer.",MARCO_3296523,3," For Women: Breast cancer is the leading cancer for women in the US. Lung cancer is the second most common form of cancer and colorectal cancer is third among white women. The number 2 and 3 cancers are reversed among black and AsianPacific Island women. For all women, the fourth leading cancer is cancer of the uterus. For Men: Prostate cancer is the leading cancer for men in the US. It is followed by lung cancer and then colorectal cancer. The fourth most common cancer is race-dependent. It is bladder cancer for white men, cancer of the mouth and throat for black men; and stomach cancer for AsianPacific Island men. For Children: The most common malignancies in childhood are leukemia, followed by brain tumors, and lymphoma.",MARCO_3586482,2," If this is the case, the cancer is not considered to be lung cancer. For example, if prostate cancer spreads via the bloodstream to the lungs, it is metastatic prostate cancer (a secondary cancer) in the lung and is not called lung cancer. Lung cancer comprises a group of different types of tumors.",MARCO_3818698,2," Lung cancer, also known as lung carcinoma, is a malignant lung tumor characterized by uncontrolled cell growth in tissues of the lung. If left untreated, this growth can spread beyond the lung by the process of metastasis into nearby tissue or other parts of the body.",MARCO_3962524,3," Learn more about this top honor. Lung cancer is a type of cancer that begins in the lungs. Your lungs are two spongy organs in your chest that take in oxygen when you inhale and release carbon dioxide when you exhale. Lung cancer is the leading cause of cancer deaths in the United States, among both men and women.",MARCO_4139587,2
31_3,3," What is throat cancer?<br/>Is it treatable?<br/><span>Tell me about lung cancer.</span>"," About Non-Small Cell Lung Cancer. Non-small cell lung cancer is a disease in which malignant (cancer) cells form in the tissues of the lung. The lungs are a pair of cone-shaped breathing organs in the chest. The lungs bring oxygen into the body as you breathe in.on-Small Cell Lung Cancer. A group of lung cancers that are named for the kinds of cells found in the cancer and how the cells look under a microscope. The three main types of non-small cell lung cancer are squamous cell carcinoma, large cell carcinoma, and adenocarcinoma.",MARCO_4149972,4," What is Lung Cancer. Lung cancer is the uncontrolled growth of abnormal cells that start off in one or both lungs; usually in the cells that line the air passages. The abnormal cells do not develop into healthy lung tissue, they divide rapidly and form tumors.",MARCO_4888192,3," Lung cancer is cancer that starts in the lungs. The most common type is non-small cell lung cancer (NSCLC). NSCLC makes up about 80 to 85 percent of all cases. Thirty percent of these start in the cells that form the lining of the bodys cavities and surfaces.",MARCO_5043575,3," Some of the most common types of cancer seem to be treatable with immunotherapy. Overall, cancers of the lung, kidney, bladder, head and neck, and melanoma cause about 50,000 deaths a year, or around one third of cancer deaths.. In one British-led study, 58 per cent of patients with advanced skin cancer saw their tumours reduce significantly when given a new combination of immunotherapy drugs.",MARCO_5419970,2," There are two main types of lung cancer: non-small cell lung cancer and small cell lung cancer. See the following PDQ summaries for more information about lung cancer: Small Cell Lung Cancer Treatment",MARCO_5654549,2
31_3,3," What is throat cancer?<br/>Is it treatable?<br/><span>Tell me about lung cancer.</span>"," Lung cancer overview. More than one in four of all diagnosed cancers involve the lung, and lung cancer remains the most common cancer-related cause of death among American men and women. In 2012, more than 160,000 lung cancer deaths occurred, outnumbering deaths from breast, prostate and colon cancers combined.ung cancer overview. More than one in four of all diagnosed cancers involve the lung, and lung cancer remains the most common cancer-related cause of death among American men and women. In 2012, more than 160,000 lung cancer deaths occurred, outnumbering deaths from breast, prostate and colon cancers combined.",MARCO_6276870,3," Chemotherapy (chemo) is a treatment of cancer-killing drugs used to kill small cell lung cancer cells. Learn more about chemotherapy here.",MARCO_6612063,2," Find out about the different types of lung cancer. The type of lung cancer you have tells you the type of cell that the cancer started in. Knowing this helps your doctor decide which treatment you need. Cancer that starts in the lung is called primary lung cancer. If cancer spreads to your lungs from somewhere else in your body, this is secondary lung cancer.",MARCO_6946734,2," Lung cancer, also known as lung carcinoma, is a malignant lung tumor characterized by uncontrolled cell growth in tissues of the lung. This growth can spread beyond the lung by the process of metastasis into nearby tissue or other parts of the body. Most cancers that start in the lung, known as primary lung cancers, are carcinomas. The two main types are small-cell lung carcinoma and non-small-cell lung carcinoma. The most common symptoms are coughing, weight loss, shortness of breath, and chest",MARCO_7103363,4," white spots on lungs . Good morning from New Zealand. I had a CT Scan and specialist found white spots on lungs that were too small for a biopsy. Could you please tell me how large they have to be to have a biopsy and what % of white spots are actually cancerous when disv... ... Cancer - Lung Cancer",MARCO_73784,1
31_3,3," What is throat cancer?<br/>Is it treatable?<br/><span>Tell me about lung cancer.</span>"," Types of Treatment. Lung cancer is treated in several ways, depending on the type of lung cancer and how far it has spread. People with non-small cell lung cancer can be treated with surgery, chemotherapy, radiation therapy, targeted therapy, or a combination of these treatments.People with small cell lung cancer are usually treated with radiation therapy and chemotherapy. 1  Surgery. 2  An operation where doctors cut out cancer tissue.eople with non-small cell lung cancer can be treated with surgery, chemotherapy, radiation therapy, targeted therapy, or a combination of these treatments. People with small cell lung cancer are usually treated with radiation therapy and chemotherapy. 1  Surgery.",MARCO_7541279,3," Lung Cancer. Lung cancer (cancer of the lung) is common worldwide. Around 8 in 10 cases develop in people over the age of 60 years, usually in smokers. If lung cancer is diagnosed at an early stage, there is a chance of a cure. In general, the more advanced the cancer (the more it has grown and spread), the less chance that treatment will be curative.",MARCO_7760591,3," Lung cancer mainly occurs in older people. About 2 out of 3 people diagnosed with lung cancer are 65 or older; fewer than 2% of all cases are found in people younger than 45. The average age at the time of diagnosis is about 70.Overall, the chance that a man will develop lung cancer in his lifetime is about 1 in 13; for a woman, the risk is about 1 in 16.These numbers include both smokers and non-smokers.ung cancer (both small cell and non-small cell) is the second most common cancer in both men and women (not counting skin cancer). In men, prostate cancer is more common, while in women breast cancer is more common. Lung cancer accounts for about 13% of all new cancers.",MARCO_805370,3," Experiment of 400 cigarettes No wonder why humans get lung cancer !! Think about this: The sticky Tar contains poison and remains in your lungs each time you... Experiment of 400 cigarettes No wonder why humans get lung cancer !! Think about this: The sticky Tar contains poison and remains in your lungs each time you...",MARCO_8134295,1," Most lung cancer statistics include both small cell and non-small cell lung cancers. Lung cancer (both small cell and non-small cell) is the second most common cancer in both men and women (not counting skin cancer).In men, prostate cancer is more common, while in women breast cancer is more common. Lung cancer accounts for about 13% of all new cancers.urvival statistics based on the stage of the cancer are discussed in the section  Non-small cell lung cancer survival rates by stage .. Despite the very serious prognosis (outlook) of lung cancer, some people with earlier stage cancers are cured.",MARCO_8393279,4
31_3,3," What is throat cancer?<br/>Is it treatable?<br/><span>Tell me about lung cancer.</span>"," Lip, tongue, other parts of the mouth, throat, esophagus, stomach and lung are the most common. Smoking can cause, mouth, lung, eye, heart, and all sorts of different types  of cancer. Lung cancer is the biggest risk. You can also get mouth, eye, heart, and a hole in your throat. 1: Lung cancer.",MARCO_8436764,2," The complete study can be found here. The prevalence of this type of lung cancer makes this study even more exciting. Non-small cell lung cancer accounts for about 87% of diagnosed lung cancers, and lung cancer in general accounts for about 13% of all cancers. Litsea cubeba is also known as May Chang, an essential oil steam distilled from the seeds of trees most commonly sourced as wildcrafted from China.",MARCO_929404,2,
31_4,4," What is throat cancer?<br/>Is it treatable?<br/>Tell me about lung cancer.<br/><span>What are its symptoms? </span>"," The most common symptoms of lung cancer are persistent coughing; pain in the chest, shoulder or back from coughing; change in the colour of mucus; difficulty in breathing or swallowing; hoarseness of the voice; harsh sound while breathing; chronic bronchitis or pneumonia; and coughing up blood.",MARCO_1127654,4," Lung Cancer Epidemiology: Smoking is the biggest risk factor for lung cancer. What else is a risk factor for lung cancer?",MARCO_1244907,0," Small cell lung cancer staging. Small cell lung cancer stages are classified in one of two ways: 1  Limited stage: Cancer is in one lung, sometimes including nearby lymph nodes. 2  Extensive stage: Cancer has spread to the other lung, the fluid around the lung (the pleura) or to other organs in the body.ung cancer stages. Making an educated treatment decision begins with the stage, or progression, of the disease. Using the results from your diagnostic tests, your care team at Cancer Treatment Centers of America (CTCA) will develop an appropriate treatment plan for you.",MARCO_1278954,1," These general reference articles may be of interest in relation to medical signs and symptoms of disease in general: 1  More about Peritoneum cancer. 2  Online Diagnosis. 3  Self Diagnosis Pitfalls. 4  Pitfalls of Online Diagnosis. 5  Symptoms of the Silent Killer Diseases. 6  Lesser known silent killer diseases. 7  Books on signs and symptoms. Full list of premium articles on symptoms and diagnosis. About signs and symptoms of Peritoneum cancer: The symptom information on this page attempts to provide a list of some possible signs and symptoms of Peritoneum cancer. This signs and symptoms information for Peritoneum cancer has been gathered from various sources, may not be fully accurate, and may not be the full list of Peritoneum cancer signs or Peritoneum cancer symptoms. Furthermore, signs and symptoms of Peritoneum cancer may vary on an individual basis for each patient.",MARCO_1394226,0," Roundworm: Symptom Checkers. Review the available symptom checkers for these symptoms of Roundworm: 1  Fever -- Symptom Checker. 2  Cough -- Symptom Checker. 3  Asthma -- Symptom Checker. 4  Urticaria -- Symptom Checker. 5  Dyspnoea -- Symptom Checker. 6  Diarrhoea -- Symptom Checker. 7  Photophobia -- Symptom Checker. 8  Sweating -- Symptom Checker.",MARCO_1693573,0
